systematic_name	goid
YOR257W	GO:0005198
YOR257W	GO:0007010
YOR257W	GO:0070271
YOR257W	GO:0051603
YOR258W	GO:0005737
YOR258W	GO:0005634
YOR258W	GO:0016787
YOR258W	GO:0004518
YOR258W	GO:0006974
YOR259C	GO:0005634
YOR259C	GO:0000502
YOR259C	GO:0005838
YOR259C	GO:0008540
YOR259C	GO:0016887
YOR259C	GO:0016787
YOR259C	GO:0006281
YOR259C	GO:0006354
YOR259C	GO:0006352
YOR259C	GO:0006974
YOR259C	GO:0070271
YOR259C	GO:0051603
YOR259C	GO:0006366
YOR260W	GO:0005737
YOR260W	GO:0005851
YOR260W	GO:0032045
YOR260W	GO:0003723
YOR260W	GO:0005085
YOR260W	GO:0008135
YOR260W	GO:0006417
YOR260W	GO:0006413
YOR261C	GO:0005737
YOR261C	GO:0000502
YOR261C	GO:0005838
YOR261C	GO:0008541
YOR261C	GO:0034515
YOR261C	GO:0003674
YOR261C	GO:0051603
YOR262W	GO:0005737
YOR262W	GO:0043167
YOR262W	GO:0007059
YOR262W	GO:0000278
YOR262W	GO:0048285
YOR264W	GO:0005933
YOR264W	GO:0005737
YOR264W	GO:0005634
YOR264W	GO:0030427
YOR264W	GO:0003674
YOR264W	GO:0008150
YOR265W	GO:0005737
YOR265W	GO:0008092
YOR265W	GO:0070271
YOR266W	GO:0005737
YOR266W	GO:0016020
YOR266W	GO:0005740
YOR266W	GO:0005739
YOR266W	GO:0003674
YOR266W	GO:0007005
YOR267C	GO:0005737
YOR267C	GO:0016301
YOR267C	GO:0016740
YOR267C	GO:0006873
YOR267C	GO:0006468
YOR269W	GO:0005737
YOR269W	GO:0005881
YOR269W	GO:0005856
YOR269W	GO:0005874
YOR269W	GO:0005634
YOR269W	GO:0008092
YOR270C	GO:0005737
YOR270C	GO:0016020
YOR270C	GO:0000220
YOR270C	GO:0005773
YOR270C	GO:0016887
YOR270C	GO:0016787
YOR270C	GO:0022857
YOR270C	GO:0006873
YOR270C	GO:0006811
YOR270C	GO:0070271
YOR272W	GO:0030686
YOR272W	GO:0070545
YOR272W	GO:0005730
YOR272W	GO:0005634
YOR272W	GO:0030684
YOR272W	GO:0030687
YOR272W	GO:0030529
YOR272W	GO:0003674
YOR272W	GO:0042273
YOR273C	GO:0005737
YOR273C	GO:0016020
YOR273C	GO:0005886
YOR273C	GO:0005773
YOR273C	GO:0022857
YOR273C	GO:0006811
YOR274W	GO:0005737
YOR274W	GO:0005739
YOR274W	GO:0005730
YOR274W	GO:0005634
YOR274W	GO:0016740
YOR274W	GO:0009451
YOR274W	GO:0008033
YOR275C	GO:0005737
YOR275C	GO:0005634
YOR275C	GO:0003674
YOR275C	GO:0001403
YOR275C	GO:0051604
YOR275C	GO:0043934
YOR276W	GO:0005845
YOR276W	GO:0070925
YOR276W	GO:0033043
YOR276W	GO:0006417
YOR278W	GO:0005575
YOR278W	GO:0016829
YOR278W	GO:0051186
YOR279C	GO:0000118
YOR279C	GO:0005634
YOR279C	GO:0030674
YOR279C	GO:0006260
YOR279C	GO:0051052
YOR279C	GO:0006366
YOR280C	GO:0005575
YOR280C	GO:0003674
YOR280C	GO:0008150
YOR281C	GO:0005737
YOR281C	GO:0008092
YOR281C	GO:0006457
YOR281C	GO:0042221
YOR281C	GO:0006366
YOR283W	GO:0005737
YOR283W	GO:0005634
YOR283W	GO:0016787
YOR283W	GO:0016791
YOR284W	GO:0005737
YOR284W	GO:0003674
YOR284W	GO:0008150
YOR285W	GO:0005737
YOR285W	GO:0012505
YOR285W	GO:0005783
YOR285W	GO:0016020
YOR285W	GO:0005740
YOR285W	GO:0005739
YOR285W	GO:0003674
YOR285W	GO:0008150
YOR286W	GO:0005737
YOR286W	GO:0005739
YOR286W	GO:0016740
YOR286W	GO:0008150
YOR287C	GO:0030686
YOR287C	GO:0005730
YOR287C	GO:0005634
YOR287C	GO:0030684
YOR287C	GO:0030529
YOR287C	GO:0003674
YOR287C	GO:0006364
YOR287C	GO:0042274
YOR288C	GO:0005737
YOR288C	GO:0005773
YOR288C	GO:0016853
YOR288C	GO:0016491
YOR288C	GO:0006457
YOR290C	GO:0016514
YOR290C	GO:0005634
YOR290C	GO:0016887
YOR290C	GO:0003677
YOR290C	GO:0003682
YOR290C	GO:0042393
YOR290C	GO:0016787
YOR290C	GO:0008134
YOR290C	GO:0006310
YOR290C	GO:0006281
YOR290C	GO:0006260
YOR290C	GO:0005975
YOR290C	GO:0006974
YOR290C	GO:0006325
YOR290C	GO:0009311
YOR290C	GO:0051052
YOR290C	GO:0042594
YOR290C	GO:0006366
YOR291W	GO:0005737
YOR291W	GO:0016020
YOR291W	GO:0005773
YOR291W	GO:0003674
YOR291W	GO:0008150
YOR293W	GO:0005737
YOR293W	GO:0022626
YOR293W	GO:0022627
YOR293W	GO:0030529
YOR293W	GO:0005840
YOR293W	GO:0003735
YOR293W	GO:0005198
YOR293W	GO:0002181
YOR293W	GO:0051169
YOR293W	GO:0015931
YOR294W	GO:0005730
YOR294W	GO:0005634
YOR294W	GO:0030684
YOR294W	GO:0030687
YOR294W	GO:0030529
YOR294W	GO:0003674
YOR294W	GO:0051169
YOR294W	GO:0006364
YOR294W	GO:0042273
YOR294W	GO:0042274
YOR294W	GO:0000054
YOR295W	GO:0000120
YOR295W	GO:0000500
YOR295W	GO:0005730
YOR295W	GO:0005634
YOR295W	GO:0005667
YOR295W	GO:0003677
YOR295W	GO:0001071
YOR295W	GO:0006325
YOR295W	GO:0006360
YOR297C	GO:0005737
YOR297C	GO:0016020
YOR297C	GO:0005740
YOR297C	GO:0042721
YOR297C	GO:0005739
YOR297C	GO:0008565
YOR297C	GO:0022857
YOR297C	GO:0007005
YOR297C	GO:0006605
YOR297C	GO:0042221
YOR297C	GO:0006970
YOR297C	GO:0006979
YOR297C	GO:0055085
YOR298W	GO:0005575
YOR298W	GO:0016740
YOR298W	GO:0071554
YOR298W	GO:0006629
YOR298W	GO:0051321
YOR298W	GO:0043934
YOR299W	GO:0005794
YOR299W	GO:0005737
YOR299W	GO:0016023
YOR299W	GO:0012505
YOR299W	GO:0034044
YOR299W	GO:0003674
YOR299W	GO:0048193
YOR299W	GO:0005975
YOR299W	GO:0071554
YOR299W	GO:0000910
YOR299W	GO:0000278
YOR301W	GO:0005933
YOR301W	GO:0016020
YOR301W	GO:0030427
YOR301W	GO:0003674
YOR301W	GO:0000910
YOR301W	GO:0000278
YOR302W	GO:0005737
YOR302W	GO:0006417
YOR303W	GO:0005951
YOR303W	GO:0005737
YOR303W	GO:0016874
YOR303W	GO:0006520
YOR304W	GO:0008623
YOR304W	GO:0005634
YOR304W	GO:0016887
YOR304W	GO:0003677
YOR304W	GO:0003682
YOR304W	GO:0016787
YOR304W	GO:0006353
YOR304W	GO:0006325
YOR304W	GO:0042221
YOR304W	GO:0006366
YOR305W	GO:0005737
YOR305W	GO:0005739
YOR305W	GO:0003674
YOR305W	GO:0008150
YOR306C	GO:0016020
YOR306C	GO:0005886
YOR306C	GO:0006811
YOR307C	GO:0005737
YOR307C	GO:0012505
YOR307C	GO:0005783
YOR307C	GO:0016020
YOR307C	GO:0003674
YOR307C	GO:0048193
YOR308C	GO:0046540
YOR308C	GO:0005634
YOR308C	GO:0030529
YOR308C	GO:0030532
YOR308C	GO:0003674
YOR308C	GO:0008380
YOR308C	GO:0006397
YOR308C	GO:0006364
YOR310C	GO:0030686
YOR310C	GO:0031428
YOR310C	GO:0005730
YOR310C	GO:0005634
YOR310C	GO:0030684
YOR310C	GO:0030529
YOR310C	GO:0005732
YOR310C	GO:0032040
YOR310C	GO:0003723
YOR310C	GO:0003729
YOR310C	GO:0006364
YOR310C	GO:0042274
YOR311C	GO:0005737
YOR311C	GO:0012505
YOR311C	GO:0005783
YOR311C	GO:0016020
YOR311C	GO:0016301
YOR311C	GO:0016740
YOR311C	GO:0006629
YOR312C	GO:0005737
YOR312C	GO:0022625
YOR312C	GO:0022626
YOR312C	GO:0015934
YOR312C	GO:0030529
YOR312C	GO:0005840
YOR312C	GO:0003735
YOR312C	GO:0005198
YOR312C	GO:0002181
YOR313C	GO:0003674
YOR313C	GO:0051321
YOR313C	GO:0043934
YOR315W	GO:0005737
YOR315W	GO:0005634
YOR315W	GO:0003674
YOR315W	GO:0000278
YOR315W	GO:0007124
YOR316C	GO:0005737
YOR316C	GO:0016020
YOR316C	GO:0005739
YOR316C	GO:0005773
YOR316C	GO:0022857
YOR316C	GO:0006873
YOR316C	GO:0006811
YOR317W	GO:0005737
YOR317W	GO:0012505
YOR317W	GO:0005783
YOR317W	GO:0016020
YOR317W	GO:0005740
YOR317W	GO:0005739
YOR317W	GO:0005886
YOR317W	GO:0016874
YOR317W	GO:0051186
YOR317W	GO:0006811
YOR317W	GO:0006869
YOR319W	GO:0005686
YOR319W	GO:0071004
YOR319W	GO:0005684
YOR319W	GO:0005634
YOR319W	GO:0030529
YOR319W	GO:0030532
YOR319W	GO:0005681
YOR319W	GO:0003723
YOR319W	GO:0008380
YOR319W	GO:0006397
YOR320C	GO:0005794
YOR320C	GO:0005737
YOR320C	GO:0012505
YOR320C	GO:0016740
YOR320C	GO:0016757
YOR320C	GO:0005975
YOR320C	GO:0006486
YOR321W	GO:0005737
YOR321W	GO:0097583
YOR321W	GO:0097585
YOR321W	GO:0031502
YOR321W	GO:0012505
YOR321W	GO:0005783
YOR321W	GO:0031501
YOR321W	GO:0016020
YOR321W	GO:0016740
YOR321W	GO:0016757
YOR321W	GO:0005975
YOR321W	GO:0006486
YOR322C	GO:0005794
YOR322C	GO:0005737
YOR322C	GO:0016023
YOR322C	GO:0012505
YOR322C	GO:0016020
YOR322C	GO:0005886
YOR322C	GO:0019899
YOR322C	GO:0006897
YOR323C	GO:0005737
YOR323C	GO:0005634
YOR323C	GO:0016491
YOR323C	GO:0006520
YOR324C	GO:0005737
YOR324C	GO:0012505
YOR324C	GO:0005783
YOR324C	GO:0003674
YOR324C	GO:0006970
YOR326W	GO:0071563
YOR326W	GO:0005884
YOR326W	GO:0005933
YOR326W	GO:0005737
YOR326W	GO:0016023
YOR326W	GO:0005856
YOR326W	GO:0012505
YOR326W	GO:0031941
YOR326W	GO:0016020
YOR326W	GO:0031475
YOR326W	GO:0030427
YOR326W	GO:0005773
YOR326W	GO:0008092
YOR326W	GO:0016787
YOR326W	GO:0007114
YOR326W	GO:0000902
YOR326W	GO:0000910
YOR326W	GO:0007010
YOR326W	GO:0007005
YOR326W	GO:0000278
YOR326W	GO:0048308
YOR326W	GO:0007031
YOR326W	GO:0007033
YOR327C	GO:0005794
YOR327C	GO:0031201
YOR327C	GO:0005737
YOR327C	GO:0016023
YOR327C	GO:0012505
YOR327C	GO:0016020
YOR327C	GO:0048193
YOR327C	GO:0006897
YOR327C	GO:0006887
YOR327C	GO:0061025
YOR327C	GO:0048284
YOR327C	GO:0016050
YOR328W	GO:0016020
YOR328W	GO:0005886
YOR328W	GO:0016887
YOR328W	GO:0016787
YOR328W	GO:0022857
YOR328W	GO:0042221
YOR328W	GO:0055085
YOR329C	GO:0005938
YOR329C	GO:0005737
YOR329C	GO:0005856
YOR329C	GO:0005634
YOR329C	GO:0019899
YOR329C	GO:0007010
YOR329C	GO:0006897
YOR330C	GO:0005737
YOR330C	GO:0005739
YOR330C	GO:0016787
YOR330C	GO:0004518
YOR330C	GO:0016779
YOR330C	GO:0016740
YOR330C	GO:0006260
YOR330C	GO:0007005
YOR332W	GO:0005737
YOR332W	GO:0016020
YOR332W	GO:0000221
YOR332W	GO:0005773
YOR332W	GO:0016887
YOR332W	GO:0016787
YOR332W	GO:0022857
YOR332W	GO:0006873
YOR334W	GO:0005737
YOR334W	GO:0016020
YOR334W	GO:0005740
YOR334W	GO:0005739
YOR334W	GO:0022857
YOR334W	GO:0006811
YOR335C	GO:0005737
YOR335C	GO:0005739
YOR335C	GO:0016874
YOR335C	GO:0006520
YOR335C	GO:0032543
YOR335C	GO:0007005
YOR335C	GO:0006418
YOR336W	GO:0005737
YOR336W	GO:0012505
YOR336W	GO:0005783
YOR336W	GO:0016740
YOR336W	GO:0016757
YOR336W	GO:0005975
YOR337W	GO:0005938
YOR337W	GO:0005737
YOR337W	GO:0005634
YOR337W	GO:0003677
YOR339C	GO:0005737
YOR339C	GO:0016740
YOR339C	GO:0070647
YOR340C	GO:0005736
YOR340C	GO:0005730
YOR340C	GO:0005634
YOR340C	GO:0016779
YOR340C	GO:0016740
YOR340C	GO:0006360
YOR341W	GO:0005736
YOR341W	GO:0005730
YOR341W	GO:0005634
YOR341W	GO:0016779
YOR341W	GO:0016740
YOR341W	GO:0006360
YOR342C	GO:0005737
YOR342C	GO:0005634
YOR342C	GO:0003674
YOR342C	GO:0008150
YOR344C	GO:0005694
YOR344C	GO:0005634
YOR344C	GO:0003677
YOR344C	GO:0001071
YOR344C	GO:0005975
YOR344C	GO:0006091
YOR344C	GO:0032787
YOR346W	GO:0005694
YOR346W	GO:0005737
YOR346W	GO:0005739
YOR346W	GO:0005634
YOR346W	GO:0016779
YOR346W	GO:0016740
YOR346W	GO:0006281
YOR346W	GO:0006974
YOR347C	GO:0005737
YOR347C	GO:0005739
YOR347C	GO:0016301
YOR347C	GO:0016740
YOR347C	GO:0032787
YOR348C	GO:0016020
YOR348C	GO:0005886
YOR348C	GO:0022857
YOR348C	GO:0006865
YOR348C	GO:0006811
YOR349W	GO:0005575
YOR349W	GO:0008092
YOR349W	GO:0070271
YOR349W	GO:0006457
YOR350C	GO:0005737
YOR350C	GO:0005739
YOR350C	GO:0030529
YOR350C	GO:0003674
YOR350C	GO:0008380
YOR351C	GO:0005634
YOR351C	GO:0016301
YOR351C	GO:0016740
YOR351C	GO:0051321
YOR351C	GO:0048285
YOR351C	GO:0006468
YOR351C	GO:0051726
YOR351C	GO:0033043
YOR352W	GO:0016591
YOR352W	GO:0032806
YOR352W	GO:0005737
YOR352W	GO:0005675
YOR352W	GO:0005634
YOR352W	GO:0005667
YOR352W	GO:0003674
YOR352W	GO:0008150
YOR354C	GO:0005737
YOR354C	GO:0005739
YOR354C	GO:0003723
YOR354C	GO:0003729
YOR354C	GO:0006310
YOR354C	GO:0051321
YOR354C	GO:0048285
YOR355W	GO:0005737
YOR355W	GO:0005739
YOR355W	GO:0005634
YOR355W	GO:0003674
YOR355W	GO:0045333
YOR355W	GO:0006091
YOR356W	GO:0005737
YOR356W	GO:0005739
YOR356W	GO:0003674
YOR356W	GO:0008150
YOR357C	GO:0005737
YOR357C	GO:0012505
YOR357C	GO:0043167
YOR357C	GO:0008289
YOR357C	GO:0048193
YOR357C	GO:0016197
YOR358W	GO:0016602
YOR358W	GO:0005634
YOR358W	GO:0005667
YOR358W	GO:0003677
YOR358W	GO:0001071
YOR358W	GO:0045333
YOR358W	GO:0006091
YOR358W	GO:0042221
YOR358W	GO:0006366
YOR359W	GO:0005737
YOR359W	GO:0000932
YOR359W	GO:0005634
YOR359W	GO:0030529
YOR359W	GO:0003677
YOR359W	GO:0003723
YOR359W	GO:0006401
YOR359W	GO:0006397
YOR359W	GO:0051052
YOR360C	GO:0005737
YOR360C	GO:0005634
YOR360C	GO:0016787
YOR360C	GO:0023052
YOR361C	GO:0005737
YOR361C	GO:0010494
YOR361C	GO:0033290
YOR361C	GO:0005852
YOR361C	GO:0043614
YOR361C	GO:0030529
YOR361C	GO:0003723
YOR361C	GO:0008135
YOR361C	GO:0006413
YOR362C	GO:0005737
YOR362C	GO:0012505
YOR362C	GO:0016020
YOR362C	GO:0005634
YOR362C	GO:0000502
YOR362C	GO:0005839
YOR362C	GO:0019773
YOR362C	GO:0034515
YOR362C	GO:0003723
YOR362C	GO:0003729
YOR362C	GO:0051603
YOR363C	GO:0016020
YOR363C	GO:0005634
YOR363C	GO:0003677
YOR363C	GO:0001071
YOR363C	GO:0006629
YOR363C	GO:0032787
YOR363C	GO:0042221
YOR363C	GO:0006366
YOR367W	GO:0005938
YOR367W	GO:0005737
YOR367W	GO:0005856
YOR367W	GO:0008092
YOR367W	GO:0030674
YOR367W	GO:0007010
YOR368W	GO:0030896
YOR368W	GO:0005694
YOR368W	GO:0005634
YOR368W	GO:0003677
YOR368W	GO:0006310
YOR368W	GO:0006281
YOR368W	GO:0006974
YOR368W	GO:0051321
YOR368W	GO:0048285
YOR369C	GO:0005737
YOR369C	GO:0022626
YOR369C	GO:0022627
YOR369C	GO:0030529
YOR369C	GO:0005840
YOR369C	GO:0003735
YOR369C	GO:0005198
YOR369C	GO:0002181
YOR370C	GO:0005968
YOR370C	GO:0005737
YOR370C	GO:0016020
YOR370C	GO:0005634
YOR370C	GO:0019899
YOR370C	GO:0016740
YOR370C	GO:0048193
YOR370C	GO:0055086
YOR370C	GO:0006605
YOR370C	GO:0023052
YOR371C	GO:0005737
YOR371C	GO:0016020
YOR371C	GO:0005886
YOR371C	GO:0030234
YOR371C	GO:0004871
YOR371C	GO:0001403
YOR371C	GO:0070647
YOR371C	GO:0051603
YOR371C	GO:0007124
YOR371C	GO:0042221
YOR371C	GO:0023052
YOR372C	GO:0005634
YOR372C	GO:0000988
YOR372C	GO:0000278
YOR372C	GO:0006366
YOR373W	GO:0005856
YOR373W	GO:0005815
YOR373W	GO:0005819
YOR373W	GO:0000922
YOR373W	GO:0005816
YOR373W	GO:0005198
YOR373W	GO:0007059
YOR373W	GO:0007010
YOR373W	GO:0051321
YOR373W	GO:0000278
YOR373W	GO:0048285
YOR374W	GO:0005737
YOR374W	GO:0005739
YOR374W	GO:0016491
YOR374W	GO:0051186
YOR374W	GO:0032787
YOR374W	GO:0055086
YOR375C	GO:0005737
YOR375C	GO:0005634
YOR375C	GO:0016491
YOR375C	GO:0006520
YOR377W	GO:0016740
YOR377W	GO:0006091
YOR378W	GO:0016020
YOR378W	GO:0003674
YOR378W	GO:0008150
YOR380W	GO:0005634
YOR380W	GO:0003677
YOR380W	GO:0001071
YOR380W	GO:0042221
YOR381W	GO:0016020
YOR381W	GO:0005886
YOR381W	GO:0016491
YOR381W	GO:0006873
YOR382W	GO:0005618
YOR382W	GO:0003674
YOR382W	GO:0006873
YOR383C	GO:0005618
YOR383C	GO:0003674
YOR383C	GO:0006873
YOR384W	GO:0005737
YOR384W	GO:0016020
YOR384W	GO:0005739
YOR384W	GO:0016491
YOR384W	GO:0008150
YOR386W	GO:0005737
YOR386W	GO:0005739
YOR386W	GO:0005634
YOR386W	GO:0003723
YOR386W	GO:0016829
YOR386W	GO:0003729
YOR386W	GO:0006281
YOR386W	GO:0006974
YOR388C	GO:0005737
YOR388C	GO:0016491
YOR388C	GO:0032787
YOR390W	GO:0016020
YOR390W	GO:0003674
YOR390W	GO:0008150
YOR393W	GO:0005575
YOR393W	GO:0016829
YOR393W	GO:0008150
YOR394W	GO:0005575
YOR394W	GO:0003674
YOR394W	GO:0008150
YPL001W	GO:0005737
YPL001W	GO:0000123
YPL001W	GO:0005634
YPL001W	GO:0003682
YPL001W	GO:0042393
YPL001W	GO:0016740
YPL001W	GO:0006325
YPL001W	GO:0016570
YPL001W	GO:0018193
YPL001W	GO:0043543
YPL002C	GO:0000814
YPL002C	GO:0005737
YPL002C	GO:0012505
YPL002C	GO:0016020
YPL002C	GO:0003674
YPL002C	GO:0006605
YPL002C	GO:0051603
YPL002C	GO:0042221
YPL002C	GO:0006366
YPL003W	GO:0005575
YPL003W	GO:0070647
YPL004C	GO:0005737
YPL004C	GO:0032126
YPL004C	GO:0016020
YPL004C	GO:0005740
YPL004C	GO:0005739
YPL004C	GO:0005886
YPL004C	GO:0008289
YPL004C	GO:0006897
YPL004C	GO:0006468
YPL004C	GO:0031399
YPL004C	GO:0009408
YPL005W	GO:0005737
YPL005W	GO:0016020
YPL005W	GO:0005740
YPL005W	GO:0005739
YPL005W	GO:0003674
YPL005W	GO:0032543
YPL005W	GO:0007005
YPL005W	GO:0006413
YPL006W	GO:0005737
YPL006W	GO:0016020
YPL006W	GO:0005773
YPL006W	GO:0006629
YPL007C	GO:0005634
YPL007C	GO:0000127
YPL007C	GO:0005667
YPL007C	GO:0003677
YPL007C	GO:0001071
YPL007C	GO:0000988
YPL007C	GO:0006383
YPL008W	GO:0005694
YPL008W	GO:0005634
YPL008W	GO:0004386
YPL008W	GO:0016787
YPL008W	GO:0006281
YPL008W	GO:0006974
YPL008W	GO:0007059
YPL008W	GO:0000278
YPL008W	GO:0048285
YPL009C	GO:1990112
YPL009C	GO:0005737
YPL009C	GO:0010494
YPL009C	GO:0022625
YPL009C	GO:0022626
YPL009C	GO:0015934
YPL009C	GO:0030529
YPL009C	GO:0005840
YPL009C	GO:0003723
YPL009C	GO:0003729
YPL009C	GO:0002181
YPL009C	GO:0051603
YPL010W	GO:0030126
YPL010W	GO:0005794
YPL010W	GO:0005737
YPL010W	GO:0016023
YPL010W	GO:0012505
YPL010W	GO:0016020
YPL010W	GO:0030120
YPL010W	GO:0003674
YPL010W	GO:0048193
YPL011C	GO:0016591
YPL011C	GO:0005634
YPL011C	GO:0005669
YPL011C	GO:0005667
YPL011C	GO:0003682
YPL011C	GO:0001071
YPL011C	GO:0006352
YPL011C	GO:0006366
YPL012W	GO:0030686
YPL012W	GO:0005737
YPL012W	GO:0005730
YPL012W	GO:0005634
YPL012W	GO:0030684
YPL012W	GO:0030529
YPL012W	GO:0005840
YPL012W	GO:0003723
YPL012W	GO:0003729
YPL012W	GO:0006364
YPL012W	GO:0042274
YPL013C	GO:0005737
YPL013C	GO:0005761
YPL013C	GO:0005763
YPL013C	GO:0005739
YPL013C	GO:0030529
YPL013C	GO:0005840
YPL013C	GO:0003735
YPL013C	GO:0005198
YPL013C	GO:0032543
YPL013C	GO:0007005
YPL015C	GO:0005737
YPL015C	GO:0005634
YPL015C	GO:0016787
YPL015C	GO:0006310
YPL015C	GO:0051052
YPL016W	GO:0016514
YPL016W	GO:0005634
YPL016W	GO:0016887
YPL016W	GO:0016787
YPL016W	GO:0008134
YPL016W	GO:0006260
YPL016W	GO:0005975
YPL016W	GO:0006325
YPL016W	GO:0009311
YPL016W	GO:0051052
YPL016W	GO:0042221
YPL016W	GO:0042594
YPL016W	GO:0006366
YPL017C	GO:0005737
YPL017C	GO:0005856
YPL017C	GO:0005874
YPL017C	GO:0008092
YPL017C	GO:0008168
YPL017C	GO:0016740
YPL017C	GO:0006310
YPL017C	GO:0007059
YPL017C	GO:0007010
YPL017C	GO:0051321
YPL017C	GO:0000278
YPL017C	GO:0048285
YPL017C	GO:0051726
YPL018W	GO:0000817
YPL018W	GO:0005694
YPL018W	GO:0000775
YPL018W	GO:0000778
YPL018W	GO:0000780
YPL018W	GO:0000776
YPL018W	GO:0005634
YPL018W	GO:0003674
YPL018W	GO:0007059
YPL018W	GO:0007010
YPL018W	GO:0000278
YPL018W	GO:0048285
YPL019C	GO:0005737
YPL019C	GO:0012505
YPL019C	GO:0005783
YPL019C	GO:0016020
YPL019C	GO:0033254
YPL019C	GO:0005773
YPL019C	GO:0003674
YPL019C	GO:0061025
YPL019C	GO:0010324
YPL019C	GO:0048284
YPL019C	GO:0007033
YPL020C	GO:0012505
YPL020C	GO:0016020
YPL020C	GO:0005643
YPL020C	GO:0005730
YPL020C	GO:0005634
YPL020C	GO:0016787
YPL020C	GO:0008233
YPL020C	GO:0000278
YPL020C	GO:0070647
YPL022W	GO:0000110
YPL022W	GO:0005634
YPL022W	GO:0003677
YPL022W	GO:0016787
YPL022W	GO:0004518
YPL022W	GO:0006310
YPL022W	GO:0006281
YPL022W	GO:0006974
YPL022W	GO:0051321
YPL022W	GO:0048285
YPL023C	GO:0005575
YPL023C	GO:0016491
YPL023C	GO:0008150
YPL024W	GO:0031422
YPL024W	GO:0005694
YPL024W	GO:0005737
YPL024W	GO:0005634
YPL024W	GO:0003677
YPL024W	GO:0030234
YPL024W	GO:0006974
YPL024W	GO:0007059
YPL024W	GO:0000278
YPL024W	GO:0048285
YPL026C	GO:0005737
YPL026C	GO:0005634
YPL026C	GO:0016301
YPL026C	GO:0016740
YPL026C	GO:0008643
YPL026C	GO:0006468
YPL026C	GO:0007124
YPL026C	GO:0042221
YPL026C	GO:0006366
YPL027W	GO:0016020
YPL027W	GO:0003674
YPL027W	GO:0051321
YPL027W	GO:0043934
YPL028W	GO:0005737
YPL028W	GO:0005634
YPL028W	GO:0016740
YPL028W	GO:0006629
YPL029W	GO:0005694
YPL029W	GO:0005737
YPL029W	GO:0000177
YPL029W	GO:0000178
YPL029W	GO:0045025
YPL029W	GO:0005739
YPL029W	GO:0016887
YPL029W	GO:0004386
YPL029W	GO:0016787
YPL029W	GO:0004518
YPL029W	GO:0006260
YPL029W	GO:0006401
YPL029W	GO:0008380
YPL029W	GO:0007005
YPL030W	GO:0005737
YPL030W	GO:0008168
YPL030W	GO:0016740
YPL030W	GO:0009451
YPL030W	GO:0008033
YPL031C	GO:0000307
YPL031C	GO:0005634
YPL031C	GO:0016301
YPL031C	GO:0016740
YPL031C	GO:0005975
YPL031C	GO:0071554
YPL031C	GO:0006974
YPL031C	GO:0006091
YPL031C	GO:0000278
YPL031C	GO:0006468
YPL031C	GO:0042594
YPL031C	GO:0023052
YPL031C	GO:0006366
YPL032C	GO:0005933
YPL032C	GO:0005737
YPL032C	GO:0030427
YPL032C	GO:0003674
YPL032C	GO:0006897
YPL036W	GO:0005737
YPL036W	GO:0016020
YPL036W	GO:0005739
YPL036W	GO:0005886
YPL036W	GO:0016887
YPL036W	GO:0016787
YPL036W	GO:0022857
YPL036W	GO:0006811
YPL037C	GO:0005737
YPL037C	GO:0005854
YPL037C	GO:0051082
YPL037C	GO:0006457
YPL037C	GO:0006605
YPL038W	GO:0005737
YPL038W	GO:0005634
YPL038W	GO:0003677
YPL038W	GO:0001071
YPL038W	GO:0000988
YPL038W	GO:0006520
YPL038W	GO:0006366
YPL040C	GO:0005737
YPL040C	GO:0005739
YPL040C	GO:0016874
YPL040C	GO:0006520
YPL040C	GO:0032543
YPL040C	GO:0007005
YPL040C	GO:0006418
YPL042C	GO:0016592
YPL042C	GO:0005634
YPL042C	GO:0016301
YPL042C	GO:0016740
YPL042C	GO:0006401
YPL042C	GO:0006468
YPL042C	GO:0042221
YPL042C	GO:0006366
YPL043W	GO:0005730
YPL043W	GO:0005634
YPL043W	GO:0030684
YPL043W	GO:0030687
YPL043W	GO:0030529
YPL043W	GO:0003723
YPL043W	GO:0003729
YPL043W	GO:0006364
YPL043W	GO:0042273
YPL045W	GO:0033263
YPL045W	GO:0030897
YPL045W	GO:0005737
YPL045W	GO:0012505
YPL045W	GO:0016020
YPL045W	GO:0005773
YPL045W	GO:0043167
YPL045W	GO:0008289
YPL045W	GO:0048193
YPL045W	GO:0016197
YPL045W	GO:0061025
YPL045W	GO:0048284
YPL045W	GO:0070271
YPL045W	GO:0006605
YPL045W	GO:0033043
YPL045W	GO:0051049
YPL045W	GO:0007033
YPL045W	GO:0016050
YPL046C	GO:0031463
YPL046C	GO:0070449
YPL046C	GO:0000113
YPL046C	GO:0005634
YPL046C	GO:0008023
YPL046C	GO:0000151
YPL046C	GO:0016740
YPL046C	GO:0006281
YPL046C	GO:0006974
YPL046C	GO:0070647
YPL046C	GO:0051603
YPL047W	GO:0071819
YPL047W	GO:0000124
YPL047W	GO:0000123
YPL047W	GO:0005634
YPL047W	GO:0030234
YPL047W	GO:0006325
YPL047W	GO:0016570
YPL047W	GO:0070647
YPL047W	GO:0006366
YPL048W	GO:0005634
YPL048W	GO:0043167
YPL048W	GO:0008289
YPL048W	GO:0000988
YPL048W	GO:0006366
YPL049C	GO:0005634
YPL049C	GO:0003677
YPL049C	GO:0008134
YPL049C	GO:0001403
YPL049C	GO:0007124
YPL049C	GO:0042221
YPL049C	GO:0006366
YPL050C	GO:0005794
YPL050C	GO:0000136
YPL050C	GO:0005737
YPL050C	GO:0012505
